id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
675	決戦コイン[１周年前夜祭ボスチャレンジ]	Challenge Coin [1st Anniversary Prelude Boss Challenge]	决战硬币[一周年前夜祭头目挑战]	決戰硬幣[1週年前夜祭頭目挑戰]	イベント「１周年前夜祭ボスチャレンジ」交換所で使用できるアイテム。	"Exchange for items at the ""1st Anniversary Prelude Boss Challenge"" Exchange."	可以在“一周年前夜祭头目挑战”兑换所使用的道具。	可於「1週年前夜祭頭目挑戰」兌換所使用的道具。
679	チャレンジコイン[ララ]	Challenge Coin [Lara]	挑战币[拉拉]	挑戰硬幣［拉拉］	「チャレンジバトル ララ」交換所で使用できるアイテム。	"Exchange for items at the ""Challenge Battle: Lara"" Exchange."	可以在“挑战战斗 拉拉”兑换所使用的道具。	可於「挑戰戰鬥 拉拉」兌換所使用的道具。
680	チャレンジコイン[アンチュ＆ワルター]	Challenge Coin [Antje & Walther]	挑战币[安洁＆瓦尔特]	挑戰硬幣［安潔＆瓦爾特］	「チャレンジバトル アンチュ＆ワルター」交換所で使用できるアイテム。	"Exchange for items at the ""Challenge Battle: Antje & Walther"" Exchange."	可以在“挑战战斗 安洁＆瓦尔特”兑换所使用的道具。	可於「挑戰戰鬥 安潔＆瓦爾特」兌換所使用的道具。
681	銀白の水晶片	Argent Crystal	银白水晶片	銀白水晶片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
682	ローズデュニュイ	Rose du Nuit	环晶玫瑰	夜之玫瑰	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
683	赤い悪魔のタネ	Red Devil Seed	红色恶魔种子	紅色惡魔種子	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
684	キエンタケ	Kien Mushroom	黄焰菇	氣焰菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
685	プルールファントーム	Pleur Phantom	幻影彼岸	淚露幻影	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
686	ジェムイータ	Gem Eater	宝石喰虫	食寶石蟲	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
687	1周年 星導祭 訣別の時ガチャチケット	1st Anniversary Celestial Festival - Time of Parting Wish Ticket	1周年 星导庆典 诀别时刻星愿券	1週年 星導祭 訣別之時星願券	1周年 星導祭 LEGEND FES 訣別の時を1回引くことができるチケット。	A ticket that allows you to make a wish in the 1st Anniversary Celestial Festival - LEGEND FES Time of Parting.	使用该券可以在“1周年 星导庆典 LEGEND FES 诀别时刻”许下1次星愿。	可許下1次1週年 星導祭 LEGEND FES 訣別之時星願的票券。
688	瓶詰マナ	Bottled Mana	玛那瓶	瓶裝瑪那	かつてほうき星から降り注いだマナが砕けたもの。\nマナの回復に使用できる。	Fragments of mana that once rained down from a comet. Can be used to restore mana.	很久以前从彗星上坠落的玛那粉碎后的产物。\n可用于恢复玛那。	過去從彗星掉落下來的瑪那碎片。\n可用來回復瑪那。
689	メモリア交換券[1周年記念第1弾]	Memoria Exchange Ticket [1st Anniversary Part 1]	回忆兑换券[1周年纪念第1弹]	回憶兌換券［1週年紀念第1彈］	「1周年記念プレゼントバトル」交換所で使用できるアイテム。	"Exchange for items at the ""1st Anniversary Present Battle"" Exchange."	可以在“1周年纪念赠礼战斗”兑换所使用的道具。	可於「1週年紀念獻禮戰鬥」兌換所使用的道具。
691	イベントポイント[1周年]	Event Point [1st Anniversary]	活动积分[1周年]	活動點數[1週年]	イベント「1周年記念 ミッション」で報酬を獲得するために必要なポイント。	"Points needed to earn rewards during the ""1st Anniversary Missions"" Event."	在活动“1周年纪念 任务”中获得报酬所需的积分。	活動[1週年紀念 任務]中獲得報酬所需的點數。
692	チョコクッキー	Chocolate Cookie	巧克力曲奇	巧克力餅乾	チョコを練りこみ美味しくなったクッキー。\nスタミナの回復に使用できる。\n※保存が利かないため、召し上がりはお早めに。	A delicious cookie embedded with chocolate bits. Can be used to recover stamina. Make sure to eat it before it goes stale!	加入了巧克力，口味更佳的饼干。\n可用于恢复体力。\n※保质期短，请尽快食用。	加入巧克力後變得很好吃的餅乾。\n可以用來回復精力。\n※保存期短，請盡快食用。
693	挑戦券[ボスチャレンジ ウェルテックス]	Challenge Ticket [Boss Challenge: Weltex]	挑战券[头目挑战 威尔特克斯]	挑戰券[頭目挑戰 威爾特庫斯]	イベント「ボスチャレンジ ウェルテックス」に挑戦するために必要な券。	"Ticket required to participate in the ""Boss Challenge: Weltex"" Event."	挑战“头目挑战 威尔特克斯”活动所需的券。	挑戰活動「頭目挑戰 威爾特庫斯」所需的票券。
694	決戦コイン[ボスチャレンジ ウェルテックス]	Challenge Coin [Boss Challenge: Weltex]	决战硬币[头目挑战 威尔特克斯]	決戰硬幣[頭目挑戰 威爾特庫斯]	イベント「ボスチャレンジ ウェルテックス」交換所で使用できるアイテム。	"Exchange for items at the ""Boss Challenge: Weltex"" Exchange."	可以在“头目挑战 威尔特克斯”兑换所使用的道具。	可於「頭目挑戰 威爾特庫斯」兌換所使用的道具。
695	1周年 星導祭 ヒト造リシ災禍ガチャチケット	1st Anniversary Celestial Festival - The Man-Made Calamity Wish Ticket	1周年 星导庆典 人造灾祸星愿券	1週年 星導祭 人造災禍星願券	1周年 星導祭 LEGEND FES ヒト造リシ災禍を1回引くことができるチケット。	A ticket that allows you to make a wish in the 1st Anniversary Celestial Festival - LEGEND FES The Man-Made Calamity.	使用该券可以在“1周年 星导庆典 LEGEND FES 人造灾祸”许下1次星愿。	可許下1次1週年 星導祭 LEGEND FES 人造災禍星願的票券。
696	マナの欠片	Mana Fragment	玛那碎片	瑪那碎片	かつてほうき星から降り注いだマナが砕けたもの。\nマナの回復に使用できる。\n※輝きが弱く今にも力を失いそうなため、早めに使用しよう	Fragments of mana that once rained down from a comet. Can be used to restore mana.\nNote: The fragment's glow is fading, and it seems like it might lose its power soon. Better use it quickly!	很久以前从彗星上坠落的玛那粉碎后的产物。\n可用于恢复玛那。\n※光芒微弱，仿佛很快就要失去力量，建议尽快使用。	過去從彗星掉落下來的瑪那碎片。\n可用來回復瑪那。\n※由於光澤越來越黯淡，好像快失去力量，請儘早使用。
697	メモリア交換券[1周年記念第2弾]	Memoria Exchange Ticket [1st Anniversary Part 2]	回忆兑换券[1周年纪念第2弹]	回憶兌換券［1週年紀念第2彈］	「1周年記念プレゼントバトル」交換所で使用できるアイテム。	"Exchange for items at the ""1st Anniversary Present Battle"" Exchange."	可以在“1周年纪念赠礼战斗”兑换所使用的道具。	可於「1週年紀念獻禮戰鬥」兌換所使用的道具。
698	友愛の鍵	Key of Friendship	友爱钥匙	友愛之鑰	皆が心の内に秘めた想いを解放する鍵。\nキャラの交流解放に使用できる。	A key that unlocks the feelings hidden within each of us. Can be used to unlock Character Bonds.	解放人们藏在心底的思念的钥匙。\n可用于解锁角色的交流。	解開大家內心隱藏想法的鑰匙。\n可用於解鎖角色交流。
699	チャレンジコイン[ジェロン]	Challenge Coin [Geron]	挑战币[杰隆]	挑戰硬幣［傑隆］	イベント「チャレンジバトル ジェロン」交換所で使用できるアイテム。	"Exchange for items at the ""Challenge Battle: Geron"" Exchange."	可以在“挑战战斗 杰隆”兑换所使用的道具。	可於「挑戰戰鬥 傑隆」兌換所使用的道具。
700	ラインヴァイス	Reinweiss	银白草	雪白鈴花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
701	六花魚	Snowflake Fish	六花鱼	六花魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
702	黒の魔石	Black Runestone	黑之魔石	黑之魔石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
703	ひかりクラゲ	Luminous Jellyfish	发光水母	光水母	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
704	閃光水	Flashwater	闪光水	閃光水	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
705	忘れ去られた宝石	Forgotten Gem	被遗忘的宝石	被遺忘的寶石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
706	復刻 ヴァレリア新章追加記念ガチャチケット	Celebrating a New Valeria Chapter Wish Ticket	瓦莱莉娅新章节追加纪念星愿券	瓦萊莉婭新章追加紀念星願券	復刻 ヴァレリア新章追加記念 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Celebrating a New Valeria Chapter - LEGEND FES.	使用该券可以在“瓦莱莉娅新章节追加纪念 LEGEND FES”许下1次星愿。	可許下1次瓦萊莉婭新章追加紀念 LEGEND FES星願的票券。
707	復刻 メイン5章追加記念ガチャチケット	Main Story Chapter 5 Celebration Wish Ticket	追加主线故事第5章纪念星愿券	主線第5章追加紀念星願券	復刻 メイン5章追加記念 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Main Story Chapter 5 Celebration - LEGEND FES.	使用该券可以在“追加主线故事第5章纪念 LEGEND FES”许下1次星愿。	可許下1次主線第5章追加紀念 LEGEND FES星願的票券。
708	復刻 イザナ新章追加記念ガチャチケット	New Izana Chapter Celebration Wish Ticket	伊札娜新章节追加纪念星愿券	伊札娜新章節追加紀念星願券	復刻 イザナ新章追加記念 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the New Izana Chapter Celebration - LEGEND FES.	使用该券可以在“伊札娜新章节追加纪念 LEGEND FES”许下1次星愿。	可許下1次伊札娜新章節追加紀念 LEGEND FES星願的票券。
709	復刻 新章記念 浪漫の果てにガチャチケット	New Chapter: At the Edge of Romance Wish Ticket	新章节纪念 在浪漫的尽头星愿券	新章節紀念 在浪漫的盡頭星願券	復刻 新章記念 浪漫の果てに LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the New Chapter: At the Edge of Romance - LEGEND FES.	使用该券可以在“新章节纪念 在浪漫的尽头 LEGEND FES”许下1次星愿。	可許下1次新章節紀念 在浪漫的盡頭 LEGEND FES星願的票券。
710	復刻 新章記念 双璧の騎士ガチャチケット	New Chapter: Paragon Knights Wish Ticket	新章节纪念 双璧骑士星愿券	新章節紀念 雙璧之騎士星願券	復刻 新章記念 双璧の騎士 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the New Chapter: Paragon Knights - LEGEND FES.	使用该券可以在“新章节纪念 双璧骑士 LEGEND FES”许下1次星愿。	可許下1次新章節紀念 雙璧之騎士 LEGEND FES星願的票券。
711	復刻 目覚めた災厄ガチャチケット	The Awakened Calamity Wish Ticket	苏醒的灾厄星愿券	覺醒的災厄星願券	復刻 決戦 LEGEND FES 目覚めた災厄を1回引くことができるチケット。	A ticket that allows you to make a wish in the Final Battle - LEGEND FES The Awakened Calamity.	使用该券可以在“决战 LEGEND FES 苏醒的灾厄”许下1次星愿。	可許下1次決戰 LEGEND FES 覺醒的災厄星願的票券。
712	復刻 それぞれの覚悟ガチャチケット	Everyone's Resolve Wish Ticket	各自的决心星愿券	各自的決心星願券	復刻 決戦 LEGEND FES それぞれの覚悟を1回引くことができるチケット。	A ticket that allows you to make a wish in the Final Battle - LEGEND FES Everyone's Resolve.	使用该券可以在“决战 LEGEND FES 各自的决心”许下1次星愿。	可許下1次決戰 LEGEND FES 各自的決心星願的票券。
713	復刻 最後の日ガチャチケット	Last Day Wish Ticket	终结之日星愿券	最後一日星願券	復刻 決戦 LEGEND FES 最後の日を1回引くことができるチケット。	A ticket that allows you to make a wish in the Final Battle - LEGEND FES Last Day.	使用该券可以在“决战 LEGEND FES 终结之日”许下1次星愿。	可許下1次決戰 LEGEND FES 最後一日星願的票券。
714	1周年 星導祭 彷徨える亡者ガチャチケット	1st Anniversary Celestial Festival - Wandering Souls Wish Ticket	1周年 星导庆典 彷徨亡者星愿券	1週年 星導祭 徘徊的亡者星願券	1周年 星導祭 LEGEND FES 彷徨える亡者を1回引くことができるチケット。	A ticket that allows you to make a wish in the 1st Anniversary Celestial Festival - LEGEND FES Wandering Souls.	使用该券可以在“1周年 星导庆典 LEGEND FES 彷徨亡者”许下1次星愿。	可許下1次1週年 星導祭 LEGEND FES 徘徊的亡者星願的票券。
715	挑戦券[爆裂！！ マリーからの試練]	Challenge Ticket [Explosion Time!! Marie's Trial]	挑战券[炸裂！！玛莉的试炼]	挑戰券[爆裂！！瑪莉給予的試煉]	イベント「爆裂！！ マリーからの試練」に挑戦するために必要な券。	"Ticket required to participate in the ""Explosion Time!! Marie's Trial"" Event."	挑战“炸裂！！玛莉的试炼”活动所需的券。	挑戰活動「爆裂！！瑪莉給予的試煉」所需的票券。
716	プルプルーム	Pluproom	噗尼菇	黏糊糊菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
717	ブラウシュメーレ	Blaushumere	蓝斑鲇	藍熔泥鰍	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
718	ヨロイガニ	Armor Crab	硬铠鲎	鎧甲蟹	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
719	人縛草	Binding Grass	人缚草	人縛草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
720	クレールコキール	Clair Coquille	清新贝壳	晶透貝	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
721	ブラックスポーン	Black Spawn	墨黑卵	闇之卵	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
722	決戦コイン[爆裂！！ マリーからの試練 ]	Challenge Coin [Explosion Time!! Marie's Trial]	决战硬币[炸裂！！玛莉的试炼]	決戰硬幣[爆裂！！瑪莉給予的試煉]	イベント「爆裂！！ マリーからの試練」交換所で使用できるアイテム。	"Exchange for items at the ""Explosion Time!! Marie's Trial"" Exchange."	可以在“炸裂！！玛莉的试炼”兑换所使用的道具。	可於「爆裂！！瑪莉給予的試煉」兌換所使用的道具。
723	メモリア交換券[1周年記念第3弾]	Memoria Exchange Ticket [1st Anniversary Part 3]	回忆兑换券[1周年纪念第3弹]	回憶兌換券［1週年紀念第3彈］	「1周年記念プレゼントバトル」交換所で使用できるアイテム。	"Exchange for items at the ""1st Anniversary Present Battle"" Exchange."	可以在“1周年纪念赠礼战斗”兑换所使用的道具。	可於「1週年紀念獻禮戰鬥」兌換所使用的道具。
724	希望の果実	Fruit of Hope	希望果实	希望果實	食べると力がみなぎる希少な果実。夜空と星に色合いが\n似ていることから、星の力が蓄えられていると\nされている。キャラのレベル上限解放に使用できる。	A rare fruit that fills one with strength when eaten. Its colors resemble the night sky and stars, leading many to believe it stores the power of the stars. Can be used to raise a character's maximum level.	使用后会涌上力量的稀少果实。\n因为颜色与夜空和星星相似，被认为其中积蓄着星之力。\n可用于解锁角色等级上限。	食用後會湧上力量的稀有果實。\n因顏色相似於夜空與星辰，人們認為它積蓄著星之力。\n可用於解鎖角色等級上限。
725	超宝玉	Super Light Orb	超宝玉	超寶玉	光の力を大きく秘めた玉。\nボードのパネル解放に使用できる。	An orb with a huge amount of Light Power. Can be used to unlock board panels.	蕴含大量光之力的玉石。\n可用于解锁星图的面板。	蘊藏大量光之力的玉。\n可以用來解鎖星圖的面板。
726	チャレンジコイン[錬金党]	Challenge Coin [Polar Night Alchemists]	决战硬币[炼金党]	決戰硬幣[鍊金黨]	イベント「チャレンジバトル 錬金党」交換所で使用できるアイテム。	"Exchange for items at the ""Challenge Battle: Polar Night Alchemists"" Exchange."	可以在“挑战战斗 炼金党”兑换所使用的道具。	可於「挑戰戰鬥 鍊金黨」兌換所使用的道具。
727	1周年 星礼祭 極夜に解ける呼び声ガチャチケット	1st Anniversary Celestial Ceremony - The Call that Fades into the Polar Night Wish Ticket	1周年 星礼庆典 融于极夜的呼唤星愿券	1週年 星禮祭 消散於極夜中的呼喊星願券	1周年 星礼祭 LEGEND FES 極夜に解ける呼び声を1回引くことができるチケット。	A ticket that allows you to make a wish in the 1st Anniversary Celestial Ceremony - LEGEND FES The Call that Fades into the Polar Night.	使用该券可以在“1周年 星礼庆典 LEGEND FES 融于极夜的呼唤”许下1次星愿。	可許下1次1週年 星禮祭 LEGEND FES 消散於極夜中的呼喊星願的票券。
728	ほたる草	Firefly Grass	萤火草	螢火草	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
729	しょっぱい水	Salty Water	咸水	鹹水	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
730	セディメント	Sediment	黄褐石	沉積物	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
731	ポアソンドレ	Poisson Doré	黄金小鱼	金輝魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
732	ドレスマッシュ	Dresshroom	裙摆菇	禮服菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
733	断崖のひげ	Cliff Beard	断崖之须	斷崖鬚木	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
734	1周年 星礼祭 暁の風雲児ガチャチケット	1st Anniversary Celestial Ceremony - The Rising Hero of Dawn Wish Ticket	1周年 星礼庆典 黎明般的风云人物星愿券	1週年 星禮祭 拂曉的風雲人星願券	1周年 星礼祭 LEGEND FES 暁の風雲児を1回引くことができるチケット。	A ticket that allows you to make a wish in the 1st Anniversary Celestial Ceremony - LEGEND FES The Rising Hero of Dawn.	使用该券可以在“1周年 星礼庆典 LEGEND FES 黎明般的风云人物”许下1次星愿。	可許下1次1週年 星禮祭 LEGEND FES 拂曉的風雲人物星願的票券。
735	マナの欠片	Mana Fragment	玛那碎片	瑪那碎片	かつてほうき星から降り注いだマナが砕けたもの。\nマナの回復に使用できる。\n※輝きが弱く今にも力を失いそうなため、早めに使用しよう	Fragments of mana that once rained down from a comet. Can be used to restore mana.\nNote: The fragment's glow is fading, and it seems like it might lose its power soon. Better use it quickly!	很久以前从彗星上坠落的玛那粉碎后的产物。\n可用于恢复玛那。\n※光芒微弱，仿佛很快就要失去力量，建议尽快使用。	過去從彗星掉落下來的瑪那碎片。\n可用來回復瑪那。\n※由於光澤越來越黯淡，好像快失去力量，請儘早使用。
736	チョコクッキー	Chocolate Cookie	巧克力曲奇	巧克力餅乾	チョコを練りこみ美味しくなったクッキー。\nスタミナの回復に使用できる。\n※保存が利かないため、召し上がりはお早めに。	A delicious cookie embedded with chocolate bits. Can be used to recover stamina. Make sure to eat it before it goes stale!	加入了巧克力，口味更佳的饼干。\n可用于恢复体力。\n※保质期短，请尽快食用。	加入巧克力後變得很好吃的餅乾。\n可以用來回復精力。\n※保存期短，請盡快食用。
741	燃える土	Fuel Dirt	可燃土	可燃土	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
742	生きてるシッポ	Living Tail	活着的尾巴	活著的尾巴	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
743	出来損ないの欠片	Useless Fragment	劣作的碎片	劣作的碎片	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
744	病魔退散の薬葉	Medicinal Leaf	驱散病魔药叶	驅散病魔藥葉	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
745	檻の妖花	Caged Flower	树笼妖花	樹籠妖花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
746	ナラインハ	Nareinja	澄净之橙	橙淨冰石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
747	決戦コイン[旋風！！ユーディーからの試練 ]	Challenge Coin [Whirlwind!! Judie's Trial]	决战硬币[旋风！！优蒂的试炼]	決戰硬幣[旋風！！優蒂給予的試煉]	イベント「旋風！！ユーディーからの試練」交換所で使用できるアイテム。	"Exchange for items at the ""Whirlwind!! Judie's Trial"" Exchange."	可以在“旋风！！优蒂的试炼”兑换所使用的道具。	可於「旋風！！優蒂給予的試煉」兌換所使用的道具。
748	挑戦券[旋風！！ユーディーからの試練]	Challenge Ticket [Whirlwind!! Judie's Trial]	挑战券[旋风！！优蒂的试炼]	挑戰券[旋風！！優蒂給予的試煉]	イベント「旋風！！ユーディーからの試練」に挑戦するために必要な券。	"Ticket required to participate in the ""Whirlwind!! Judie's Trial"" Event."	挑战“旋风！！优蒂的试炼”活动所需的券。	挑戰活動「旋風！！優蒂給予的試煉」所需的票券。
749	希望の粒	Shards of Hope	希望果粒	希望粒子	食べると力が湧く希少な果実の粒。色合いが似ている\nことから、星の力が蓄えられているとされている。\nキャラのレベル上限解放に使用できる。	Pieces of a rare fruit that fills one with strength when eaten. Its colors resemble those of the stars, leading many to believe it stores their power. Can be used to raise a character's maximum level.	使用后会涌上力量的稀少果实。\n因为颜色和星星相似，被认为其中积蓄着星之力。\n可用于解锁角色等级上限。	食用後會湧出力量的稀有果實粒子。\n因顏色相似，人們認為它積蓄著星之力。\n可用於解鎖角色等級上限。
750	虹魚	Rainbow Fish	虹鱼	虹魚	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
751	ハーブフレグランス	Herb Fragrance	香草香水	香草香水	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
752	純粋なパウダー	Pure Powder	无垢粉	純粹粉末	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
753	オムニアオリウンツル	Omnia Oriuntur	万物生	萬象巨藤	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
754	きらめく原砂	Sparkling Sand	闪亮原色砂	輝耀原砂	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
755	琥珀油	Amber Oil	琥珀油	琥珀油	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
756	HALLOWEEN2024ガチャチケット	HALLOWEEN 2025 Wish Ticket	HALLOWEEN2025星愿券	HALLOWEEN2025星願券	HALLOWEEN2024 LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the HALLOWEEN 2025 - LEGEND FES.	使用该券可以在“HALLOWEEN2025 LEGEND FES”许下1次星愿。	可許下1次HALLOWEEN2025 LEGEND FES星願的票券。
757	チョコクッキー	Chocolate Cookie	巧克力曲奇	巧克力餅乾	チョコを練りこみ美味しくなったクッキー。\nスタミナの回復に使用できる。\n※保存が利かないため、召し上がりはお早めに。	A delicious cookie embedded with chocolate bits. Can be used to recover stamina. Make sure to eat it before it goes stale!	加入了巧克力，口味更佳的饼干。\n可用于恢复体力。\n※保质期短，请尽快食用。	加入巧克力後變得很好吃的餅乾。\n可以用來回復精力。\n※保存期短，請盡快食用。
758	1周年 星礼祭 かけがえのないモノガチャチケット	1st Anniversary Celestial Ceremony - Something Irreplaceable Wish Ticket	1周年 星礼庆典 无可替代之物星愿券	1週年 星禮祭 無可取代的事物星願券	1周年 星礼祭 LEGEND FES かけがえのないモノを1回引くことができるチケット。	A ticket that allows you to make a wish in the 1st Anniversary Celestial Ceremony - LEGEND FES Something Irreplaceable.	使用该券可以在“1周年 星礼庆典 LEGEND FES 无可替代之物”许下1次星愿。	可許下1次1週年 星禮祭 LEGEND FES 無可取代的事物星願的票券。
759	マナの欠片	Mana Fragment	玛那碎片	瑪那碎片	かつてほうき星から降り注いだマナが砕けたもの。\nマナの回復に使用できる。\n※輝きが弱く今にも力を失いそうなため、早めに使用しよう	Fragments of mana that once rained down from a comet. Can be used to restore mana.\nNote: The fragment's glow is fading, and it seems like it might lose its power soon. Better use it quickly!	很久以前从彗星上坠落的玛那粉碎后的产物。\n可用于恢复玛那。\n※光芒微弱，仿佛很快就要失去力量，建议尽快使用。	過去從彗星掉落下來的瑪那碎片。\n可用來回復瑪那。\n※由於光澤越來越黯淡，好像快失去力量，請儘早使用。
760	イベントポイント[HALLOWEEN2024]	Event Point [HALLOWEEN 2025]	活动积分[HALLOWEEN2025]	活動點數[HALLOWEEN2025]	イベント「HALLOWEEN2024ミッション」で報酬を獲得するために必要なポイント。	"Points needed to earn rewards during the ""Halloween 2025 Missions"" Event."	在活动“HALLOWEEN2025任务”中获得报酬所需的积分。	活動[HALLOWEEN2025任務]中獲得報酬所需的點數。
761	挑戦券[ボスチャレンジ コズミックシェル]	Challenge Ticket [Boss Challenge: Cosmic Shell]	挑战券[头目挑战 宇宙壳]	挑戰券[頭目挑戰 宇宙殼]	イベント「ボスチャレンジ コズミックシェル」に挑戦するために必要な券。	"Ticket required to participate in the ""Boss Challenge: Cosmic Shell"" Event."	挑战“头目挑战 宇宙壳”活动所需的券。	挑戰活動「頭目挑戰 宇宙殼」所需的票券。
762	決戦コイン[ボスチャレンジ コズミックシェル]	Challenge Coin [Boss Challenge: Cosmic Shell]	决战硬币[头目挑战 宇宙壳]	決戰硬幣[頭目挑戰 宇宙殼]	イベント「ボスチャレンジ コズミックシェル」交換所で使用できるアイテム。	"Exchange for items at the ""Boss Challenge: Cosmic Shell"" Exchange."	可以在“头目挑战 宇宙壳”兑换所使用的道具。	可於「頭目挑戰 宇宙殼」兌換所使用的道具。
765	ねむり花	Slumber Bloom	眠花	睡眠花	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
766	カラナシマイマイ	Shellterless Snail	无壳蜗牛	無殼蝸牛	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
767	アルラウネの根	Alraune Root	花妖的根	花妖的根	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
768	ヤミヨタケ	Darkshroom	暗夜菇	闇夜菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
769	オドリダケ	Jigshroom	跳舞菇	舞舞菇	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
770	エルトナイト	Ertonite	艾尔托纳石	艾爾托納石	調合をするために必要な素材。	Material needed for synthesis.	执行调合所需的素材。	執行調合時不可或缺的素材。
771	渇きの中で咲く花たちガチャチケット	Flowers That Bloom in a Drought Wish Ticket	渴望中绽放之花星愿券	在渴望中綻放的群花星願券	渇きの中で咲く花たち LEGEND FESを1回引くことができるチケット。	A ticket that allows you to make a wish in the Flowers That Bloom in a Drought - LEGEND FES.	使用该券可以在“渴望中绽放之花 LEGEND FES”许下1次星愿。	可許下1次在渴望中綻放的群花 LEGEND FES星願的票券。
772	イベントポイント[渇きの中で咲く花たち]	Event Point [Flowers That Bloom in a Drought]	活动积分[渴望中绽放之花]	活動點數[在渴望中綻放的群花]	イベント「渇きの中で咲く花たち」のストーリーを読むために必要なポイント。	"Points needed to read the story during the ""Flowers That Bloom in a Drought"" Event."	阅读“渴望中绽放之花”活动故事所需的积分。	閱讀活動「在渴望中綻放的群花」的故事所需的點數。
