id	text	text_en	text_zh-CN	text_zh-TW
884915063	上級ミッション	Advanced Mission	高级任务	上級任務
464179391	ミッションを全てクリアして、\nSSRメモリア【新しい冒険】×4を\n手に入れよう！	"By clearing all the missions, you'll be awarded the SSR Memoria ""A New Adventure"" ×4!"	完成全部任务，\n获得\nSSR回忆【全新的冒险】×4！	通關所有任務，\n獲得SSR回憶\n【全新的冒險】×4吧！
1245723189	プレイヤーランク	Player Rank	玩家等级	玩家級別
135571071	スタミナ上限	Max Stamina	体力上限	精力上限
1232569827	高特性レベル確率	High Trait Level Chance	高特性等级概率	高特性等級機率
1373739030	達成総数	Cleared	达成总数	達成總數
2067993791	デイリー	Dailies	日常	每日
922463508	ウィークリー	Weeklies	周常	每週
1967558912	実績	Achievements	成就	實績
1695226525	イベントミッション\n開催までお待ちください	Event missions are not yet available.	活动任务\n请等待任务开始。	活動任務\n將於開放時公布
1061189858	ガイド	Guide	引导	指引
2101989236	イベント開催終了	Event Over	活动结束	活動結束
910339790	イベントの開催が終了しました。\nホームへ戻ります。	This event has ended.\nReturning to the Home screen.	活动已结束。\n将返回主界面。	活動已結束。\n即將返回主頁。
1263472868	挑戦	Attempt	挑战	挑戰
1849539729	所持上限を超過する報酬があるため、受け取ることができません	Some of the rewards would exceed your inventory limit. Unable to receive rewards.	存在超过持有上限的报酬，无法领取。	有超過持有上限的報酬，因此無法領取。
669496342	{0}達成	{0} Cleared	{0}达成	達成{0}
1843564801	時間切れ	Expired	超时	時間到
483523636	全てクリアして、	Clear them all and	全部通关，	全部通關，
1047536899	星導石×3,000	Lodestar Gem ×3,000	星导石×3,000	星導石×3,000
220226272	をGET！	will be yours!	就是你的！	馬上到手！
1232541077	SSRメモリア	an SSR Memoria	SSR回忆	SSR回憶
797031377	SSRメモリアを4枚	4 SSR Memoria	4张SSR回忆	4張SSR回憶
1240464476	GET！	will be yours!	就是你的！	馬上到手！
22336424	累計イベントpt	Total Event Points	累积活动pt	累計活動pt
1655507388	ガイドミッションをすべてクリアすると解放されます	Unlocked by clearing all Guide Missions.	完成所有引导任务后解锁。	通關所有引導任務後解鎖。
1358170696	ひとつ前のミッションをクリアすることで解放されます	Unlocked by clearing the previous mission.	完成上一个任务后解锁。	通關前一個任務後解鎖。
478490650	達成条件	Completion Conditions	达成条件	達成條件
2008721147	「<em>アトリエ</em>」に移動しよう！	Head to the <em>Atelier</em>!	移动至“<em>炼金工房</em>”吧！	移動至「<em>鍊金工房</em>」吧！
480040928	「<em>調合</em>」では素材を使ってアイテムを\n作成することができます。	You can combine materials through <em>Synthesis</em> to make items.	通过“<em>调合</em>”，可以使用\n素材制作道具。	在「<em>調合</em>」中\n可使用素材製作道具。
225265972	左と右で色が合うと、<em>特性</em>が発現するよ！	Match the colors on the left and right to make <em>Traits</em> appear!	如果左右颜色一致，就会发动<em>特性</em>哦！	左右顏色匹配時，將會發動<em>特性</em>喔！
1828070255	「<em>ギフトカラー</em>」の色に合わせて、\nキャラを選択しよう！	Select a character who matches the <em>Gift Color</em>!	根据“<em>天赋颜色</em>”\n来选择角色吧！	配合「<em>天賦顏色</em>」的色彩\n選擇角色吧！
468784121	ドラッグ＆ドロップしてみよう！	Try dragging and dropping!	试试拖拽吧！	嘗試拖放吧！
2097659325	<em>特性</em>が発現したよ！	<em>Traits</em> have appeared!	已发动了<em>特性</em>哦！	發動<em>特性</em>了！
1897859400	編成してみよう！	Let's make a lineup!	进行编成吧！	嘗試組隊吧！
1074605138	「<em>メモリア</em>」を装備しよう！	Try equipping a <em>Memoria</em>!	去装备“<em>回忆</em>”吧！	裝備「<em>回憶</em>」吧！
654017044	レスナをタップしてください。	Tap Resna.	请点击蕾斯娜。	請點擊蕾斯娜。
1375515266	戻って出撃しよう！	Time to go back and head into battle!	返回并出击吧！	返回並出擊吧！
1121451542	「<em>キャラ</em>」を育成してみよう！	Let's try enhancing a <em>character</em>!	试着育成“<em>角色</em>”吧！	嘗試育成「<em>角色</em>」吧！
201836873	「<em>ショートカット</em>」で簡単に移動しよう！	Get around more easily with <em>Shortcuts</em>!	使用“<em>快捷键</em>”快速移动吧！	使用「<em>捷徑</em>」，輕鬆地移動吧！
1223978282	「<em>ガチャ</em>」を引いてみよう！	Try making a <em>Wish</em>!	试着许下“<em>星愿</em>”吧！	嘗試許下<em>星願</em>吧！
1203075095	ここでは、発想したレシピを確認できるよ！	This is where you can check the recipes you've come up with!	在这里可以查看构思过的配方哦！	在這裡可確認已構思的配方喔！
558093907	自由に調合しよう！	Try synthesizing on your own!	自由地调合吧！	自由地調合吧！
1813167289	「<em>育成クエスト</em>」では、\n育成素材を集めることができるよ！	<em>Training Quests</em> will help you gather training materials!	通过“<em>育成挑战</em>”,\n可以收集育成素材！	在「<em>育成挑戰</em>」中，\n可以收集育成素材喔！
182719229	「<em>素材クエスト</em>」では、\n調合素材を集めることができるよ！	<em>Materials Quests</em> will help you gather items needed for synthesis!	通过“<em>素材挑战</em>”，\n可以收集调合素材！	在「<em>素材挑戰</em>」中，\n可以蒐集調合素材喔！
2112037483	好きな育成クエストを選ぼう！	Pick any Training Quest!	选择想进行的育成挑战吧！	選擇想進行的育成挑戰吧！
1734110197	「<em>グロウボード</em>」に移動しよう！	Let's check out the <em>Growboard</em>!	移动至“<em>成长星图</em>”！	移動至「<em>成長星圖</em>」吧！
27968945	パネルを解放して、キャラを強化しよう！	Unlock panels to enhance characters!	解锁面板强化角色吧！	解鎖面板，強化角色吧！
1991111975	「<em>上限解放パネル</em>」は\nキャラのレベル上限をあげることができるよ！	<em>Limit unlock panels</em> can be used to raise a character's maximum level.	“<em>解锁上限面板</em>”\n可以提升角色等级上限哦！	「<em>解鎖上限面板</em>」\n可以提升角色的等級上限喔！
389455740	「<em>光玉</em>」を集めてキャラを強化していこう！	Collect <em>Orbs</em> and enhance your characters!	收集“<em>光玉</em>”，强化角色吧！	蒐集「<em>光玉</em>」，繼續強化角色吧！
1499937773	受け取ってみよう！	Get your first pie now!	试着领取吧！	試著領取吧！
1579367327	<em>ダンジョン</em>に入りました。	You have entered a <em>dungeon</em>.	已进入<em>迷宫</em>。	已進入<em>迷宮</em>。
953521627	ダンジョンには「<em>採取ポイント</em>」があり\nアイコンをタップして採取できるよ！	Tap the <em>Gather Point</em> icons in dungeons to harvest.	迷宫中存在“<em>采集点</em>”，\n点击图标即可进行采集！	迷宮裡有「<em>採集點</em>」，\n點擊圖示即可採集喔！
1339204941	まずは「<em>スワイプ</em>」して移動しよう！	First of all, <em>swipe</em> to move!	首先通过“<em>滑动画面</em>”来移动吧！	先試著<em>滑動</em>螢幕移動吧！
181224375	<em>研究</em>にはコールが必要です。\nコールを集めて研究しよう！	You need cole to do <em>research</em>.\nBe sure to gather a bunch!	<em>研究</em>需要用到克尔。\n收集克尔进行研究吧！	需要有克隆才能<em>研究</em>。\n收集克隆並研究吧！
1806504316	敵との戦闘になりました。	You've started a battle.	已开始与敌人战斗。	與敵人發生了戰鬥。
224116542	「<em>バーストパネル</em>」を獲得すると\n強力なスキルが使えるよ！	Get a <em>Burst Panel</em> to use powerful burst skills!	获得“<em>爆发面板</em>”即可使用强大的技能哦！	獲得「<em>爆發面板</em>」後，\n即可使用強力的技能喔！
2052886440	威力の高い「<em>スキル2</em>」を使ってみよう！	Try using your heavy-hitting <em>Skill 2</em>!	使用威力巨大的“<em>技能2</em>”吧！	嘗試使用威力強大的「<em>技能2</em>」吧！
466085365	このまま行動すると\n敵が「<em>バーストパネル</em>」を獲得しちゃうよ！	The enemy will snatch your <em>Burst Panel</em> if you don't do anything!	如果像现在这样行动，\n“<em>爆发面板</em>”就会被敌人拿去了！	就這樣行動的話，\n敵人會獲得「<em>爆發面板</em>」喔！
1824576867	「<em>戦闘アイテム</em>」を使って\n行動順をずらしてみよう！	Use a <em>Battle Item</em> to switch up the turn order!	使用“<em>战斗道具</em>”\n调整行动顺序吧！	嘗試使用「<em>戰鬥道具</em>」\n來錯開行動順序吧！
171342631	行動順が1つずれて\n「<em>バーストパネル</em>」を獲得したよ！	You pushed the turn order back and got a <em>Burst Panel</em>!	调整1格行动顺序，\n获得了“<em>爆发面板</em>”！	錯開1個行動順序，\n獲得了「<em>爆發面板</em>」！
2100382641	「<em>バーストスキル</em>」を使ってみよう！	Try using a <em>Burst Skill</em>!	使用“<em>爆发技能</em>”吧！	嘗試使用「<em>爆發技能</em>」吧！
1926836204	行動順は右から進むよ！	Turns go in order from right to left.	行动会按从右到左的顺序进行哦！	將從右邊開始依序行動喔！
338657706	スキルを選択すると\n行動順が更新されるよ！	Selecting a skill can change up the turn order!	选择技能后，行动顺序将会更新！	選擇技能後，\n行動順序將會更新喔！
1663611200	「スキル1」は次の行動順が早いスキル！	Skill 1 makes your next turn come around quicker!	“技能1”是能让下次行动顺序提前的技能！	「技能1」是能較快再次行動的技能！
45341539	レスナの行動順が前にずれたよ！	Resna's turn has slid forward!	蕾斯娜的行动顺序向前移动了哦！	蕾斯娜的行動順位移到前方了！
1974791157	自由に操作して敵を倒そう！	Issue your own commands and take down the enemy.	自由操作打败敌人吧！	自由操作，打倒敵人吧！
1889505717	「<em>強化パネル</em>」が出現！	A <em>Boost Panel</em> has appeared!	“<em>强化面板</em>”出现了！	「<em>強化面板</em>」出現了！
375996401	「<em>強化パネル</em>」の効果で威力が上がったよ！	Bolster your power with <em>Boost Panel</em> effects!	受到“<em>强化面板</em>”的效果影响，威力提升了！	「<em>強化面板</em>」的效果使威力上升了！
1747567894	「<em>ブレイクゲージ</em>」に注目！	Keep an eye on the <em>Stun Gauge</em>!	注意“<em>破防槽</em>”！	注意「<em>破防量表</em>」！
249523024	「<em>ブレイクゲージ</em>」を削ってみよう！	Try depleting the enemy's <em>Stun Gauge</em>!	削减“<em>破防槽</em>”吧！	嘗試削減「<em>破防量表</em>」吧！
2044222406	「<em>ブレイクゲージ</em>」が削れたよ！	The <em>Stun Gauge</em> was depleted!	“<em>破防槽</em>”减少了！	已削減「<em>破防量表</em>」！
407056795	ここにキャラ毎の「<em>ロール</em>」が表示されてるよ！	Each character's <em>Role</em> is displayed here!	这里显示了每个角色的“<em>职种</em>”！	這裡會顯示每名角色的「<em>職種</em>」！
1866727693	シャリステラは「<em>ブレイカー</em>」\nブレイクする威力が高いロールだよ！	Shallistera is a <em>Breaker</em>, which makes her very good at stunning targets.	夏莉丝堤拉是“<em>破坏者</em>”。\n这是破防威力很强的职种哦！	夏莉絲堤菈為「<em>破壞者</em>」，\n是破防威力很高的職種喔！
162705225	「<em>ブレイクゲージ</em>」を削ってみよう！	Try depleting the enemy's <em>Stun Gauge</em>!	削减“<em>破防槽</em>”吧！	嘗試削減「<em>破防量表</em>」吧！
2125832159	ブレイクされた敵は、\nパネルが左にずれて、攻撃チャンス！　	Stunned enemies' panels will slide to the left, giving you the chance to attack!	破防的敌人面板将向左移动，\n正是攻击的好时机！	被破防的敵人，\n面板會向左移位，是攻擊的好機會！
1023584208	レシピを選択してみよう！	Try selecting a recipe!	选择配方吧！	選擇配方吧！
1542719894	ココから獲得場所へ移動できるよ！\n便利なので覚えておこう！	You can move to a gathering spot from here! It's pretty convenient, so keep it in mind!	从这里可以移动到获得地点哦！\n这个功能很方便，不要忘了哦！	可從這裡移動至獲得地點！\n很方便，要記住喔！
1386995497	ダンジョンが解放されました。\nダンジョンでは、新しい調合素材を獲得できます。	Dungeons have been unlocked. You can find new synthesis materials in dungeons.	迷宫已解锁。\n探索迷宫可以获得新的调合素材。	已解鎖迷宮。\n在迷宮中可獲得新的調合素材。
2143773202	ダンジョン専用のパーティを編成しよう！	Try putting together a dungeon party!	来编成迷宫专用队伍吧！	編輯迷宮專用隊伍吧！
422693972	いつもより戦闘アイテムを\n多く持ち込めるよ！	You can carry more Battle Items into battle than before!	可以比平时携带更多\n战斗道具哦！	可以比平時\n帶更多戰鬥道具喔！
1849097410	編成してダンジョンに挑戦しよう！	Put together a party and try taking on a dungeon!	完成编成，去挑战迷宫吧！	組隊挑戰迷宮吧！
1633754549	探索では様々なアイテムを\n時間経過で獲得できるよ！	In Exploration, you can acquire all sorts of items over time!	在探索中可以随着时间经过\n获得多种道具！	在探索中隨著時間經過，\n可獲得各式各樣的道具喔！
127382513	まずは探索の目的地を設定しよう！	First, set a location for the Exploration!	先来设置探索目的地吧！	首先來設定探索的目的地吧！
285993276	次に探索に向かうキャラを設定しよう！	Next, choose the characters who will go on the Exploration!	然后来设置前去探索的角色吧！	然後來設定前往探索的角色吧！
1712118190	編成ボーナスに応じて、\nドロップアイテムを獲得しやすくなるよ！	It will be easier for items to drop if your lineup has a higher lineup bonus!	根据编成奖励，\n可能更容易获得部分掉落道具！	依據組隊獎勵，\n會更容易獲得掉落道具喔！
16414696	探索を開始したよ！\n時間経過したら、アイテムを受け取ってね	Exploration has started! After some time has passed, don't forget to collect your items!	探索开始了！\n过段时间记得来领取道具哦。	開始探索囉！\n隨著時間經過，要記得來領取道具。
1462267488	イベント開催中！\nホームからイベントに移動できるよ！	There is currently an ongoing event! You can access the event at any time from the home screen!	活动正在进行！\n可从主界面前往活动界面！	活動開放中！\n可從主頁移動至活動頁面！
2053798310	「<em>うに袋</em>」を調合しよう！	Try making an <em>Uni Bag</em>!	调合“<em>海胆袋</em>”吧！	調合「<em>海膽袋</em>」吧！
167808299	「<em>ヒーリングサルヴ</em>」を調合しよう！	Try making a <em>Healing Salve</em>!	调合“<em>治愈软膏</em>”吧！	調合「<em>治癒軟膏</em>」吧！
1342910232	「<em>スキル２</em>」を使ってみよう！	Try using a <em>Skill 2</em>!	使用“<em>技能2</em>”吧！	嘗試使用「<em>技能2</em>」吧！
831538507	「<em>戦闘アイテム</em>」を使ってみよう！	Try using a <em>Battle Item</em>!	使用“<em>战斗道具</em>”吧！	嘗試使用「<em>戰鬥道具</em>」吧！
812112095	装備ボタンをタップしてください。	Please tap the Equip button.	请点击装备按钮。	請點擊裝備按鈕。
1888519015	探索目的地は、メインストーリーを進めると\n追加されていくよ！	New exploration locations will be added as you progress through the Main Story!	随着主线故事的推进，\n探索目的地会逐渐追加！	推進主線故事後將會追加\n探索目的地喔！
82640174	ボスチャレンジ	Boss Challenge	头目挑战	頭目挑戰
522331847	EXチャレンジ	EX Challenge	EX挑战	EX挑戰
668979399	ボス\nチャレンジ	Boss\nChallenge	头目\n挑战	頭目\n挑戰
2144212925	EX\nチャレンジ	EX\nChallenge	EX\n挑战	EX\n挑戰
1230566172	イベント\nBOXガチャ	Boon Boxes	星运宝箱	星運寶箱
780174887	ポイント\n報酬	Point\nRewards	积分\n报酬	點數\n報酬
177208820	開催中のイベントがありません	There are no active events.	暂无举办中的活动	沒有開放中的活動
710469965	イベントは\n終了しました	This event\nhas ended.	活动已结束	活動\n已結束
188772151	人	Friend(s)	人	人
397248075	ドロップ数増量ボーナス	Drop Increase Bonus	掉落数量增加奖励	掉落數增量獎勵
1052150216	ポイント増量ボーナス	Point Increase Bonus	积分增加奖励	點數增量獎勵
2080009957	※メモリアは解放すると特効効果が加算されます	- Unlocking a Memoria will increase Slayer effects.	※解锁回忆后会提升特效效果。	※回憶解鎖後，將會加算特效效果。
58400903	特効ボーナス	Special Bonus	特效奖励	特效獎勵
250648202	獲得上限	Invited	邀请上限	邀請上限
1703541058	コードを確認する	Confirm Code	确认邀请码	確認邀請碼
119175329	招待コード入力	Input Invite Code	输入邀请码	輸入邀請碼
2074724069	招待コードを確認してください	Please confirm your invite code.	请确认邀请码	請確認邀請碼
1458816458	招待コードをコピーしました	Invite code has been copied.	已复制邀请码	已複製邀請碼
2066098273	存在しない招待コードです。\n入力された招待コードが正しいかご確認ください。	This invite code does not exist.\nPlease make sure to use a valid code.	此邀请码不存在。\n请确认输入的邀请码是否正确。	此邀請碼不存在。\n請確認輸入的邀請碼是否正確。
2102868252	招待が完了しました。\n報酬をメールからお受け取りください。	Invitation complete.\nYou can collect the rewards from your mail.	已邀请。\n请从邮件领取报酬。	已完成邀請。\n請從信件中領取報酬。
53515503	※コードの入力は一回限りです	- Codes can only be entered once.	※只能输入一次邀请码	※邀請碼僅可輸入一次
1189737601	招待コードを入力してください	Please enter your invite code.	请输入邀请码	請輸入邀請碼
1064022333	{0}が不足しているため、出撃できません	Not enough {0}. Unable to participate in the battle.	{0}不足，无法出击。	由於{0}不足，無法出擊
773574254	招待コードは12桁の半角英数字で入力してください。	Please enter your 12-digit invite code.	请输入由12位半角数字与字母组成的邀请码。	邀請碼請輸入12位半形英數字。
1439482056	自分が招待した相手からの招待を受けることはできません。	You cannot accept an invitation from a player you have already invited.	无法接受来自已主动邀请的玩家的邀请。	已邀請的對象無法邀請自己。
1481053058	自分自身のコードは入力できません。	You cannot use your own code.	无法输入自己的邀请码。	不得輸入自己的邀請碼。
950607803	イベント期間外です。	This event has ended.	不在活动时间内。	已超過活動期間。
714743964	達成状況	Achievements	达成状况	達成狀況
2116791812	あと {0}	{0} left	剩余{0}	剩餘{0}
4057491	開催終了	Finished	活动结束	活動結束
1770308255	イベントの期間が終了しました。\nホームへ戻ります。	This event has ended.\nReturning to the Home screen.	活动已结束。\n将返回主界面。	活動期間已結束。\n即將返回主頁。
1480860527	イベント開催終了	Event Over	活动结束	活動結束
1704449676	ダンジョン	Dungeon	迷宫	迷宮
273624256	イベントの開催が終了したため、遷移できません	This event has ended. You cannot continue.	活动已结束，无法跳转。	已超過活動開放時間，無法移動至該頁面
1381099248	開催期間	Event Period	活动期间	開放期間
1485050622	報酬受け取り猶予期間	Reward Collection Period	报酬领取额外期间	報酬領取緩衝期
1175484493	イベント詳細	Event Details	活动详情	活動詳情
284698504	{0} まで	Until {0} (UTC+8)	{0}（UTC+8）结束	{0}（UTC+8）結束
1125261235	yyyy/MM/dd HH:mm	yyyy/MM/dd HH:mm	yyyy/MM/dd HH:mm	yyyy/MM/dd HH:mm
822323169	{0} ～ {1}	{0}–{1} (UTC+8)	{0}～{1}（UTC+8）	{0}～{1}（UTC+8）
7827490	交換可能期間：{0}	Exchange Period: {0}	可兑换时间：{0}	可兌換期限：{0}
163478102	招待コード	Invite Code	邀请码	邀請碼
944567632	特効ボーナスの有効期限が切れています	Special bonus period has ended.	特效奖励已过期。	已超過特效獎勵的有效期限。
201248593	特効ボーナス有効期限切れ	Special Bonus Expired	特效奖励过期	特效獎勵超過有效期限
1556475600	以下の条件を達成することにより、ダンジョンを解放できます	You can unlock this Dungeon by achieving the following condition(s).	达成以下条件后，可解锁迷宫	達成下列條件後，即可解鎖迷宮
128629728	以下の条件を達成することにより、スコアバトルを解放できます	You can unlock this Score Battle by achieving the following condition(s).	达成以下条件后，可解锁积分战斗	達成下列條件後，即可解鎖積分戰
832202578	以下の条件を達成することにより、ボスチャレンジを解放できます	You can unlock this Boss Challenge by achieving the following condition(s).	达成以下条件后，可解锁头目挑战	達成下列條件後，即可解鎖頭目挑戰
9651675	以下の条件を達成することにより、EXチャレンジを解放できます	You can unlock this EX Challenge by achieving the following condition(s).	达成以下条件后，可解锁EX挑战	達成下列條件後，即可解鎖EX挑戰
1633058443	挑戦状	Challenge Invitation	挑战书	挑戰書
257224763	挑戦終了	Challenge Ended	挑战结束	挑戰結束
2063540671	終了まで：あと	Ends in:	距离结束还有	距離結束：還有
108790092	現在の挑戦Lv.{0}	Current Challenge Lv. {0}	当前挑战Lv.{0}	目前的挑戰Lv.{0}
2144205646	あなたの貢献度：	Your Contribution Level:	你的贡献度：	您的貢獻度：
279655911	挑戦Lv.{0}報酬	Challenge Lv. {0} Rewards	挑战Lv.{0}报酬	挑戰Lv.{0}報酬
1503776508	開催まで今しばらくお待ちください。	Please wait until the event is underway.	请耐心等待举办。	在開放之前，敬請耐心等候。
1148004027	現在挑戦中であるため、報酬を受け取ることができません。	Challenge is already underway. Unable to receive rewards.	当前正在挑战，无法领取报酬。	目前正在進行挑戰，無法領取報酬。
1562709880	BOX{0}	Box {0}	宝箱 {0}	寶箱 {0}
1549306459	BOX一覧	Box List	宝箱一览	寶箱一覽
453000048	BOX内アイテム一覧	Box Item List	宝箱内道具一览	寶箱內道具一覽
712061648	現在のBOX	Current Box	当前宝箱	目前寶箱
235736802	交換期限	Period	兑换期限	兌換期限
656420545	交換結果	Results	兑换结果	兌換結果
1703450081	回交換	 × Exchange	次兑换	次兌換
1471262200	イベントBOXガチャの交換期限が終了しました。ホーム画面に戻ります。	The exchange deadline for the Event Boon Boxes has ended. You will be returned to the Home Screen.	活动星运宝箱的兑换期限已结束。将返回主界面。	活動星運寶箱的兌換期限已結束。將返回主頁畫面。
351172642	交換期限終了	Exchange Period Over	兑换期限结束	兌換期限結束
718908265	交換アイテムが不足しています	Not enough items to exchange.	兑换道具不足。	兌換道具不足
266787836	現在のBOXのアイテムを全て獲得しました。\nBOXをリセットしアイテムを全て入れ替えます。	You have obtained all items from the current Box.\nThe Box will be reset, and all items will be replaced.	已获得当前宝箱的所有道具。\n将初始化宝箱，更换所有道具。	已獲得目前寶箱的全部道具。\n將重置寶箱，替換全部的道具。
845650100	BOX情報	Box Information	宝箱信息	寶箱資訊
105404167	全BOXのアイテムを取得しました。\n以降「アイテム交換」はできません。	You have obtained all items from all Boxes.\nYou will no longer be able to use Item Exchange.	已获得所有宝箱的道具。\n之后将无法“兑换道具”。	已取得所有寶箱的道具。\n後續無法再進行「兌換道具」。
1690207932	全BOX終了	All Boxes Completed	所有宝箱结束	所有寶箱結束
954943761	イベントBOXガチャ	Event Boon Boxes	活动星运宝箱	活動星運寶箱
279291689	開始年	Event Year	开始年份	開始年份
756322066	開催中	Ongoing	正在举办	開放中
1125284072	復刻	Revival	复刻	復刻
1003828735	解放する	Unlock	解锁	解鎖
1212682193	復刻イベント解放	Unlock Revival Event	解锁复刻活动	解鎖復刻活動
625273805	「{0}」を使用して\n「{1}」を解放しますか？	Use {0} to unlock {1}?	是否使用“{0}”\n来解锁“{1}”？	要使用「{0}」來解鎖「{1}」嗎？
1954465498	解放することで、イベント内のコンテンツをプレイ可能な状態にできます。	Unlocking will make the event content playable.	解锁后，可以游玩活动内容。	解鎖後，活動內容即會變成可遊玩的狀態。
155951346	復刻しているイベントがありません	No Revival Events are available	没有正在复刻的活动。	沒有復刻中的活動。
282087730	解放状況	Unlock Status	解锁状况	解鎖狀況
360829549	全てクリア済み	Completed	已全部通关	全部通關完成
243687919	未クリアあり	Not Completed	有未通关的部分	尚有未通關的活動
20258548	未挑戦	Not Played	未挑战	未挑戰
1532429899	イベントコンテンツ	Event Content	活动内容	活動遊戲模式
211436044	クリア状況	Completion Status	通关状况	通關狀況
1187286944	SPチャレンジ	SP Challenge	SP挑战	SP挑戰
640204516	SP\nチャレンジ	SP\nChallenge	SP\n挑战	SP\n挑戰
54765209	バトルの特徴	Battle Features	战斗特征	戰鬥特徵
721329667	クリア済み	Completed	已通关	通關完成
678145585	ストーリークリア済み	Story Completed	已通关故事	故事通關完成
1493423055	該当する復刻イベントが0件のため、フィルタを反映できません	No matching Revival Events found. Filter cannot be applied.	符合条件的复刻活动数量为0，筛选无效。	符合的復刻活動為0項，故無法顯示篩選結果。
1752452488	復刻したイベントを解放することで挑戦可能になります	Unlocking the Revival Event will allow you to attempt this content.	解锁复刻活动即可挑战。	須解鎖復刻的活動，方可挑戰。
134008852	以下の条件を達成することにより、SPチャレンジを解放できます	The SP Challenge can be unlocked by meeting the following conditions:	达成下列条件可以解锁SP挑战。	達成以下條件即可解鎖SP挑戰。
390112673	イベント開催期間外です	It is not currently the event period.	不在活动举办时间内。	非活動開放期間。
2010985507	※挑戦券については消費スタミナ10あたりの増加量を表示しています	Note: The increase per 10 stamina consumed is displayed for challenge tickets.	※显示每消耗10点体力可增加的挑战券数量。	※挑戰券會顯示每消耗10精力所產生的增加量。
652905426	アイテムをセットしてください	Please select an item.	请设置道具。	請設定道具。
364719096	調合チャレンジ	Synthesis\nChallenge	调合挑战	調合挑戰
658839299	次回報酬スコア	Next Reward Score	下一个报酬积分	下一次報酬積分
1272290078	※チャレンジに使用したアイテムは消費されません	Note: Items used in challenges will not be consumed.	※在挑战中使用的道具不会被消耗。	※挑戰中使用的道具將不會消耗。
1747665206	「{0}」を所持していないため、復刻イベントを解放できません	Cannot unlock the Revival Event as you do not possess a {0}.	未持有“{0}”，无法解锁复刻活动。	未持有「{0}」，故無法解鎖復刻活動。
1908685330	前のクエストをクリアすると解放されます	Unlock by completing the previous quest.	通关前一个挑战后解锁。	通關前項挑戰後解鎖。
280796867	ロマン大武闘大会	Roman's Grand Tournament	罗曼的大武斗大会	羅曼大武鬥大會
1582794851	現在の順位	Current Position	当前名次	目前的名次
1329314548	Total Damage	Total Damage	Total Damage	Total Damage
623513396	ランキング	Ranking	排行榜	排行榜
1362039173	Ranking	Ranking	排行榜	排行榜
500586721	次のランキング帯	Next Ranking Tier	下一个排行榜区间	下一個排行榜區段
655552960	{0}位 ～ {1}位	{0} - {1}	{0}名 ～ {1}名	{0}名 ～ {1}名
254237609	Total Damage Border	Total Damage Border	Total Damage Border	Total Damage Border
56103764	次のランキング帯 報酬一覧	Next Ranking Tier Rewards	下一个排行榜区间 报酬一览	下一個排行榜區段 報酬一覽
913724947	パーティ編成へ	Party Lineup	前往编成队伍	前往編輯隊伍
2055250708	ターン制限	Turn Limit	回合限制	回合限制
97557045	ランキング情報	Ranking Information	排行榜信息	排行榜資訊
1499741022	TOP100	TOP 100	TOP100	TOP100
1794016149	ランキング報酬一覧	Ranking Rewards List	排行榜报酬一览	排行榜報酬一覽
203231229	登録されている情報がありません	No information has been registered.	未登记信息。	沒有登錄中的資訊。
549557470	現在プレイヤーが存在しません	No current players	当前玩家不存在。	目前玩家不存在。
215491754	ロマン大武闘大会の終了まで、残り僅かです。	Roman's Grand Tournament will be ending soon.	罗曼的大武斗大会即将结束。	距離羅曼大武鬥大會結束時間已剩不多。
1548260427	終了時刻を過ぎて、トータルダメージを更新してもランキングに記録されません。	Updating your total damage after the tournament ends\nwill not affect your ranking.	大会结束后，即使更新总伤害也不会计入排行榜。	一旦超過結束時間，即使更新總傷害，也不會在排行榜留下紀錄。
314554218	圏外	Unranked	范围外	範圍外
355500201	未参加	Not Entered	未参加	未參加
477705280	現在のランキング帯	Current Ranking Tier	当前排行榜区间	目前的排行榜區段
49774477	現在のランキング帯 報酬一覧	Current Ranking Tier Rewards	当前排行榜区间 报酬一览	目前的排行榜區段 報酬一覽
1196783006	Total Damage Border /	Total Damage Border /	Total Damage Border /	Total Damage Border /
473904277	終了まで<color=#ff0000>あと{0}</color>です。イベント画面へ移動しますか？	Only <color=#ff0000>{0}</color> left until the event ends. Would you like to go to the event screen?	距离结束<color=#ff0000>还有{0}</color>。是否移动至活动界面？	距離結束<color=#ff0000>還有{0}</color>。是否要移動至活動畫面？
1483335567	※ランキング報酬は、開催期間終了して\n　再ログイン後、メールで順次配布され\n　ます。	Note: Ranking rewards will be sent via Mail after relogging in to the game once the event period ends.	※排行榜报酬将在活动结束\n　重新登录后，通过邮件按顺序发放。	※排行榜報酬將在開放期間結束\n　並重新登入後，透過信件依序發送。
1513512146	ランキング集計中です。しばらくお待ちください。	Rankings are currently being calculated. Please wait.	正在统计排行榜。请稍候。	排行榜統計中，敬請稍候。
1763254523	思い出アルバム	Memory Album	回忆相册	回憶相簿
1231778958	アイテムレンタル	Item Rental	道具出租	道具租借
2114962851	レンタル	Rental	出租	租借
1087001830	本日のトレンド	Trending Items	今日潮流	今日趨勢
1082176176	貸し出せるアイテムがありません	You have no items to rent out.	没有可借出的道具。	沒有可出租的道具。
2131780429	貸し出したアイテムは消費されず、戦闘でも使用可能です	Items you rent out will not be consumed, and can also still be used in battle.	借出的道具不会被消耗，在战斗中也可以如常使用。	將不會消耗已出租的道具，並可在戰鬥中使用。
265641234	レンタル価格	Rental Price	出租价格	租借價格
